Fecha,Nubes,B02,B03,B04,B08,B05,B06,B07,B11,B12,B01,B09,Estacion
2019-03-13T11:36:26Z,0.36,1030,1180,1310,1404,980,1000,989,1239,1223,555,1160,35
2017-07-21T11:07:58Z,0,1866,1818,2074,2049,1925,1966,1927,2095,2013,1137,1592,35
2019-01-12T11:19:58Z,0.91,988,1252,1340,1428,1049,1091,1011,1148,1022,490,864,35
2017-05-19T11:05:30Z,0.27,1869,1968,2143,2231,2045,2053,1935,2227,2026,1147,1699,35
2018-10-16T11:05:23Z,0.02,1554,1658,2006,2097,1746,1923,1729,2006,1883,644,1372,35
2019-01-07T11:20:01Z,0,635,720,927,1122,1264,1349,1449,1315,1438,404,740,35
2017-07-28T11:04:06Z,0,1774,2017,2264,2308,1871,1924,1789,2101,1848,970,1643,35
2018-10-06T11:00:30Z,9.38,1634,1844,2145,2364,1850,1903,1845,2073,1982,846,1202,35
2017-07-11T11:12:23Z,0,2104,1966,2086,2150,1803,1787,1816,1992,1819,1068,1578,35
2017-04-12T11:17:08Z,0,1400,1562,1786,1766,1509,1561,1610,1630,1586,912,1054,35
2017-06-01T11:12:25Z,1.04,1681,1713,1974,2019,1774,1848,1878,1944,1878,983,1597,35
2018-08-30T11:14:49Z,0.18,853,973,1418,1640,1654,1942,2147,2174,1749,813,2108,36
2018-08-20T11:14:59Z,0,855,1023,1462,1744,1725,2035,2098,2221,1779,823,2181,36
2018-09-01T10:59:39Z,0,1122,1398,1791,2418,1879,2278,2432,2314,1895,934,2314,36
2018-07-16T11:10:23Z,1.22,1156,1602,2002,2472,2037,2503,2532,2474,2170,972,2288,36
2018-07-23T11:05:18Z,0,1086,1460,1769,2614,1886,2594,2521,2494,2029,1067,2417,36
2019-02-13T11:10:06Z,0,724,904,1484,1663,1548,1754,1803,1924,1697,761,1803,36
2018-02-21T11:12:02Z,0.79,936,1142,1349,1642,1636,1821,1900,2230,1981,896,1868,36
2018-02-18T11:05:29Z,4.18,979,1127,1719,2060,1679,1880,1952,2297,1873,793,1849,36
2018-08-02T10:59:38Z,0,1084,1459,1910,2480,1877,2425,2579,2408,1994,1034,2469,36
2018-02-08T11:02:11Z,0.23,706,881,1593,1934,1556,1759,1888,1967,1632,767,1395,36
2018-08-15T11:18:26Z,0,1228,1430,1752,2258,1972,2404,2446,2317,1998,801,1996,36
2019-02-26T11:34:02Z,0,761,860,1334,1588,1403,1659,1641,1938,1539,645,1669,36
2018-10-01T11:05:40Z,0,946,1322,1803,2473,1721,2327,2357,2113,1660,783,2223,36
2018-08-25T11:16:24Z,0,1066,1412,1696,2344,1920,2301,2435,2343,1939,853,1982,36
2018-07-13T11:05:21Z,1.27,1446,1668,2053,2846,2223,2845,3063,2825,2362,1234,2469,36
2018-08-27T11:06:38Z,0,1054,1112,1643,2305,1763,2183,2515,2371,1859,866,2224,36
2018-02-06T11:17:36Z,2.48,846,1020,1806,2048,1366,1538,1627,1739,1370,473,1594,36
2018-08-12T10:58:40Z,2.02,1132,1326,1642,2328,1820,2422,2534,2342,1910,996,2503,36
2018-07-08T11:02:15Z,0.1,1256,1522,2178,2298,2158,2463,2763,2714,2251,1083,2428,36
2019-02-08T11:10:03Z,0,841,1030,1670,2091,1899,1884,1915,2072,1828,759,1807,36
2017-10-26T11:07:17Z,0,875,1041,1840,2502,1632,2307,2376,2211,1689,793,1864,36
2018-07-11T11:11:39Z,0.01,1016,1206,1786,1910,1994,2223,2350,2502,2086,849,2128,36
2018-01-22T11:13:42Z,6.21,747,874,1469,1684,1371,1546,1636,1872,1557,615,1270,36
2018-09-29T11:10:54Z,0.06,855,935,1484,1688,1733,1992,1989,2144,1790,670,1712,36
2018-06-26T11:18:03Z,0,1152,1554,1826,2402,1970,2397,2548,2426,2025,1006,2377,36
2018-01-27T11:13:22Z,7.1,941,1107,1728,1902,1364,1644,1650,1865,1532,784,1271,36
2018-07-03T10:59:38Z,0.06,1178,1438,2031,2578,2068,2582,2891,2632,2154,1144,2570,36
2018-01-29T11:03:06Z,0,912,1073,1723,2162,1540,1719,1715,2157,1711,560,1678,36
2018-07-18T11:03:26Z,1.3,1220,1390,1919,2357,1898,2376,2460,2588,2092,1028,2294,36
2018-07-06T11:09:18Z,3.4,1288,1516,1898,2284,2054,2423,2599,2553,2087,1005,2319,36
2017-09-19T11:18:08Z,1.21,1000,1367,1862,2533,1952,2393,2431,2358,1908,746,2095,36
2019-02-08T11:10:03Z,0,711,1001,1678,1823,1560,1912,1954,2058,1850,759,1847,36
2018-07-31T11:14:37Z,0,827,1056,1594,1788,1855,2146,2237,2317,1948,753,2175,36
2018-01-19T11:08:40Z,0,737,973,1881,2162,1609,1811,1945,2183,1660,529,1555,36
2017-10-06T10:59:37Z,0.01,1217,1572,2352,2781,2011,2566,2657,2395,1936,681,2332,36
2019-02-11T11:19:59Z,8.31,916,1150,1548,1880,1545,1753,1817,1836,1458,645,1670,36
2017-04-09T11:05:29Z,0,1251,1555,2504,2683,2163,2466,2573,2649,2231,1311,2145,36
2017-10-29T11:11:56Z,0,609,749,1545,1946,1420,1905,2044,1997,1522,625,1778,36
2019-03-18T11:34:05Z,0.03,711,906,1420,1710,1678,1837,1936,1926,1576,680,1854,36
2017-11-05T11:02:31Z,6.47,228,185,368,509,438,533,523,525,416,400,556,36
2017-12-23T11:14:45Z,0,870,936,1679,1939,1621,1684,1702,2037,1683,355,1320,36
2018-08-10T11:17:43Z,2.95,927,1026,1584,1820,1812,2133,2243,2302,1885,843,2060,36
2017-10-19T11:12:35Z,4.4,983,1145,1670,2116,1603,2026,2046,1993,1434,483,1803,36
2018-07-28T11:06:04Z,0,1202,1414,2044,2524,2032,2542,2504,2632,2130,1007,2130,36
2019-02-16T11:20:02Z,0,862,913,1400,1706,1486,1631,1673,1824,1578,665,1704,36
2019-03-10T11:26:22Z,0,896,1168,1830,1975,1774,2027,2086,2126,1819,883,2052,36
2017-08-17T11:05:25Z,0,1209,1409,2200,2590,2119,2709,2782,2690,2165,969,2318,36
2018-09-24T11:14:16Z,0,1246,1436,1710,2310,1773,2148,2227,2131,1662,795,1948,36
2018-06-23T11:05:20Z,0,1430,1530,1882,2849,2079,2733,2989,2580,2102,1133,2643,36
2019-03-15T11:22:34Z,0,880,979,1604,1950,1642,1861,1998,2018,1737,797,2037,36
2018-06-13T11:09:57Z,0.42,1306,1656,2100,2698,2067,2695,2761,2484,2032,1149,2627,36
2017-12-18T11:14:49Z,0.21,585,730,1472,1849,1408,1615,1658,2018,1514,373,1491,36
2018-06-16T11:12:45Z,0.17,1192,1632,2070,2590,2187,2644,2662,2527,2147,984,2843,36
2017-07-31T11:12:20Z,0,1197,1374,1967,2427,2150,2624,2532,2567,2001,885,2204,36
2017-09-16T11:05:23Z,2.59,1162,1486,2058,2704,1937,2484,2721,2485,2007,838,2224,36
2018-06-21T11:13:49Z,0,1058,1310,1928,2138,2056,2433,2555,2551,2137,1003,2493,36
2018-10-04T11:19:20Z,0,1120,1416,1890,2316,1743,2079,2179,2141,1728,803,1991,36
2018-01-17T11:14:03Z,0.01,757,889,1584,1883,1587,1608,1653,1757,1449,700,1336,36
2017-09-29T11:16:02Z,0.2,1091,1246,1955,2273,2070,2440,2444,2379,1764,815,1964,36
2017-12-05T11:04:26Z,0,690,1021,2142,2463,1776,2019,1977,2270,1745,414,1469,36
2019-01-14T11:10:03Z,0,675,852,1394,1933,1402,1845,1820,1955,1524,632,1793,36
2018-06-13T10:57:37Z,1.11,1332,1710,2076,2758,2077,2691,2781,2482,2047,1148,2692,36
2018-10-29T11:17:09Z,5.15,664,727,1380,1790,1415,1815,1790,1816,1451,548,1870,36
2019-01-04T11:10:05Z,0.02,779,893,1515,2121,1530,1808,1926,2049,1592,626,1786,36
2017-07-28T11:04:06Z,0,1276,1672,2188,2877,2134,2687,2921,2689,2181,985,2501,36
2018-08-07T10:59:12Z,1.38,1140,1336,1760,2386,1928,2360,2427,2550,2097,990,2440,36
2017-10-16T11:03:13Z,0,915,1265,2040,2567,1879,2285,2407,2291,1776,623,1865,36
2018-07-26T11:16:15Z,0,1276,1686,2024,2486,2225,2539,2573,2554,2263,958,2185,36
2019-01-09T11:10:02Z,0,762,969,1478,2121,1418,1790,1934,1917,1442,630,1825,36
2018-09-16T11:09:46Z,4.21,821,987,1658,2220,1796,2194,2338,2255,1726,845,2052,36
2019-02-06T11:20:03Z,0,658,882,1260,1506,1397,1658,1478,1779,1526,544,1539,36
2018-09-19T11:12:56Z,1.62,756,921,1542,1642,1625,1911,2004,2159,1694,541,1869,36
2019-02-03T11:10:07Z,0.3,857,1015,1614,2135,1507,1876,1811,1940,1580,719,1864,36
2018-10-24T11:18:39Z,0,777,1009,1412,2072,1494,1964,2046,1766,1365,546,1985,36
2019-01-02T11:19:57Z,0.06,785,993,1462,1964,1407,1814,1826,1791,1412,543,1617,36
2017-07-21T11:07:58Z,0,1286,1304,2190,2370,2040,2628,2589,2560,2039,949,2370,36
2017-08-20T11:12:20Z,0,1348,1546,2070,2576,2203,2494,2644,2686,2181,908,2244,36
2017-10-09T11:15:00Z,0,955,1306,2030,2442,1759,2144,2150,2213,1706,633,1826,36
2017-09-06T11:01:39Z,1.89,1134,1398,2099,2525,1980,2604,2627,2551,2085,944,2346,36
2019-01-27T11:20:03Z,1.42,506,558,885,1120,1181,1333,1338,1565,1341,582,1501,36
2017-07-01T11:17:46Z,0.97,1316,1630,2242,2553,2185,2478,2611,2605,2228,914,2145,36
2018-10-09T11:18:54Z,6.27,908,998,1622,1912,1759,2025,2061,2269,1845,714,2078,36
2018-12-30T11:10:00Z,0,846,1108,1630,2182,1527,1943,1930,1900,1483,696,1925,36
2017-11-18T11:16:33Z,0,730,955,1745,2076,1650,1924,1912,2058,1606,617,1644,36
2019-01-12T11:19:58Z,0.91,758,993,1560,1920,1488,1692,1802,1827,1519,558,1618,36
2017-05-02T11:09:37Z,4.49,1189,1550,1977,2425,2093,2356,2457,2447,2008,925,2138,36
2017-06-11T11:10:12Z,8.13,1253,1509,1951,2562,2147,2533,2674,2639,2206,948,2172,36
2019-02-21T11:20:00Z,0,1038,1260,1624,2052,1671,1853,1828,1941,1597,734,1801,36
2017-05-19T11:05:30Z,0.27,1247,1615,2292,2862,2085,2550,2549,2581,2083,1056,2532,36
2017-06-18T11:04:15Z,1.46,1289,1546,2161,2757,2131,2718,2826,2806,2307,1070,2585,36
2017-05-22T11:09:12Z,0.02,1195,1567,2037,2523,2014,2386,2457,2456,1976,974,2262,36
2019-01-07T11:20:01Z,0,443,490,1058,1176,1207,1382,1380,1577,1332,448,1510,36
2018-11-30T11:09:58Z,5.25,753,1036,1498,2155,1579,1858,1941,1716,1301,766,1838,36
2019-03-13T11:36:26Z,0.36,965,1228,1720,2054,1725,1937,2029,2020,1686,733,1901,36
2017-07-11T11:12:23Z,0,1399,1863,2390,2856,2296,2581,2590,2697,2303,1042,2281,36
2018-10-16T11:05:23Z,0.02,1042,1224,2008,2018,1835,2235,2245,2340,1832,677,2260,36
2017-06-01T11:12:25Z,1.04,1236,1462,2028,2564,2041,2473,2595,2602,2134,996,2284,36
2017-06-21T11:12:22Z,0.11,1284,1510,2038,2450,2070,2427,2567,2538,2151,940,2475,36
2018-10-06T11:00:30Z,9.38,1052,1128,1725,1940,1872,2234,2244,2463,1931,769,1955,36
2017-04-12T11:17:08Z,0,1165,1392,2132,2265,1895,2125,2079,2452,1975,964,1907,36
2018-08-30T11:14:49Z,0.18,720,709,789,824,721,877,854,1068,1003,748,1548,38
2018-02-21T11:12:02Z,0.79,252,237,199,235,311,385,348,565,476,532,1384,38
2018-08-15T11:18:26Z,0,490,648,653,798,809,835,848,1197,1036,634,1815,38
2018-01-29T11:03:06Z,0,222,118,71,165,303,323,352,571,506,497,1373,38
2018-02-18T11:05:29Z,4.18,319,243,238,286,415,334,472,590,599,748,1497,38
2018-01-19T11:08:40Z,0,79,51,80,217,378,262,333,555,536,292,1514,38
2018-09-01T10:59:39Z,0,435,467,497,624,871,903,970,1216,1036,804,2035,38
2018-07-03T10:59:38Z,0.06,809,910,1050,1180,1229,1235,1271,1644,1413,1055,2185,38
2018-08-10T11:17:43Z,2.95,886,904,951,1136,949,1070,1112,1278,1170,737,1604,38
2018-08-20T11:14:59Z,0,742,791,907,1050,861,950,945,1140,1103,695,1582,38
2019-02-13T11:10:06Z,0,321,239,255,281,271,295,361,504,528,763,1432,38
2018-08-27T11:06:38Z,0,608,793,782,1017,727,926,865,1137,1025,698,1926,38
2018-07-08T11:02:15Z,0.1,957,974,1213,1304,1278,1274,1323,1632,1501,996,1857,38
2018-07-23T11:05:18Z,0,769,940,1065,1195,1130,1186,1228,1515,1357,926,2147,38
2018-02-08T11:02:11Z,0.23,847,966,1103,1293,1124,1144,1225,1311,985,815,1594,38
2018-01-22T11:13:42Z,6.21,187,91,86,102,231,230,264,476,434,652,1014,38
2018-08-02T10:59:38Z,0,713,780,985,1074,1132,1210,1185,1516,1294,1028,2012,38
2017-04-09T11:05:29Z,0,243,460,369,548,679,770,673,1222,972,1129,2068,38
2018-01-27T11:13:22Z,7.1,207,148,115,165,253,357,273,642,548,805,1065,38
2018-08-07T10:59:12Z,1.38,1098,1112,1194,1616,1319,1494,1567,1672,1483,926,2063,38
2019-02-26T11:34:02Z,0,257,263,261,293,355,415,490,548,618,602,1589,38
2018-07-16T11:10:23Z,1.22,725,862,980,1096,1123,1109,1160,1469,1397,759,1978,38
2018-08-25T11:16:24Z,0,495,557,600,698,826,891,914,1078,1003,707,1720,38
2018-08-12T10:58:40Z,2.02,668,897,916,1122,944,1008,1055,1356,1177,892,2170,38
2018-01-17T11:14:03Z,0.01,243,129,71,86,230,306,317,643,515,559,1055,38
2018-02-06T11:17:36Z,2.48,100,82,157,131,232,275,229,585,514,569,1424,38
2019-02-16T11:20:02Z,0,288,214,297,327,446,475,515,673,631,573,1681,38
2018-07-31T11:14:37Z,0,881,973,1146,1202,921,992,1068,1374,1260,714,1537,38
2019-01-14T11:10:03Z,0,251,178,200,160,263,277,297,446,432,550,1426,38
2017-10-26T11:07:17Z,0,73,1,39,51,238,279,328,675,565,602,1515,38
2019-02-11T11:19:59Z,8.31,139,211,242,275,456,448,499,674,539,545,1628,38
2018-06-26T11:18:03Z,0,844,1009,1080,1228,1251,1350,1383,1642,1448,906,2098,38
2018-07-13T11:05:21Z,1.27,1026,1007,1152,1354,1359,1399,1426,1838,1552,1090,2164,38
2017-12-18T11:14:49Z,0.21,59,92,143,210,353,380,390,615,524,395,1191,38
2018-06-16T11:12:45Z,0.17,703,1018,1112,1256,1169,1219,1190,1636,1453,909,1875,38
2017-12-23T11:14:45Z,0,72,120,98,163,294,315,373,568,544,276,1279,38
2018-07-06T11:09:18Z,3.4,844,911,1104,1110,1132,1238,1218,1590,1424,736,1853,38
2018-07-18T11:03:26Z,1.3,985,1086,1163,1378,1135,1279,1338,1588,1471,1007,1808,38
2018-07-28T11:06:04Z,0,651,723,915,1114,957,1079,1043,1423,1311,848,1777,38
2019-01-12T11:19:58Z,0.91,151,182,177,238,399,491,394,785,618,540,1669,38
2019-03-10T11:26:22Z,0,319,315,289,289,617,539,626,844,725,801,1639,38
2019-02-08T11:10:03Z,0,175,229,221,284,327,547,650,814,427,715,1729,38
2018-06-23T11:05:20Z,0,814,1094,1056,1399,1230,1376,1367,1745,1516,1097,2116,38
2018-07-11T11:11:39Z,0.01,1013,1032,1252,1274,1184,1213,1326,1587,1558,862,1642,38
2019-01-04T11:10:05Z,0.02,318,203,184,241,346,388,385,495,509,583,1582,38
2018-06-13T11:09:57Z,0.42,959,1162,1364,1355,1432,1448,1485,1813,1556,1078,2198,38
2017-07-28T11:04:06Z,0,733,780,957,1013,1189,1098,1277,1571,1415,829,1980,38
2019-01-07T11:20:01Z,0,222,183,141,200,154,233,286,369,319,430,1324,38
2017-07-31T11:12:20Z,0,613,775,895,816,972,1063,1010,1464,1276,846,1755,38
2019-01-09T11:10:02Z,0,140,123,180,206,371,370,489,629,536,539,1486,38
2018-06-21T11:13:49Z,0,1008,1036,1158,1366,1219,1259,1325,1608,1593,790,2013,38
2018-10-04T11:19:20Z,0,299,253,344,396,494,423,334,960,662,936,1846,38
2017-09-19T11:18:08Z,1.21,323,374,428,443,579,660,627,983,855,736,1499,38
2019-02-08T11:10:03Z,0,244,208,193,265,437,466,425,716,497,728,1660,38
2017-12-05T11:04:26Z,0,1,1,1,63,274,227,271,640,508,178,1142,38
2017-08-17T11:05:25Z,0,455,619,681,853,911,1031,1002,1376,1178,872,1972,38
2017-10-06T10:59:37Z,0.01,1,1,1,128,373,409,349,895,719,643,1577,38
2017-07-21T11:07:58Z,0,883,874,1065,1074,968,981,1069,1524,1346,822,1914,38
2019-03-15T11:22:34Z,0,335,323,416,450,521,494,530,739,736,799,1586,38
2017-10-29T11:11:56Z,0,120,22,27,68,167,250,219,577,489,701,1164,38
2019-03-18T11:34:05Z,0.03,232,218,283,333,497,425,563,778,791,725,1488,38
2017-11-05T11:02:31Z,6.47,387,381,504,567,662,838,861,872,793,796,933,38
2018-07-26T11:16:15Z,0,549,572,859,785,1002,1038,1056,1420,1313,837,1944,38
2017-09-16T11:05:23Z,2.59,293,254,410,425,672,865,676,1197,965,665,1661,38
2017-10-19T11:12:35Z,4.4,297,207,247,339,384,433,388,827,664,487,1080,38
2017-11-18T11:16:33Z,0,100,26,37,127,403,342,340,596,526,684,1278,38
2018-09-19T11:12:56Z,1.62,294,349,402,407,683,624,778,871,852,570,1811,38
2019-02-03T11:10:07Z,0.3,276,242,267,360,387,458,474,598,542,706,1620,38
2019-01-02T11:19:57Z,0.06,168,153,213,302,456,400,378,654,532,592,1482,38
2018-06-13T10:57:37Z,1.11,865,1086,1260,1276,1410,1407,1448,1807,1550,1088,2280,38
2017-06-18T11:04:15Z,1.46,853,818,916,1167,1152,1211,1204,1686,1461,1043,2000,38
2018-10-29T11:17:09Z,5.15,214,211,180,285,243,351,378,587,544,667,1416,38
2017-06-21T11:12:22Z,0.11,813,889,1125,1185,1194,1170,1208,1582,1464,818,1973,38
2019-02-21T11:20:00Z,0,393,465,483,583,665,667,730,1066,902,758,1588,38
2017-07-01T11:17:46Z,0.97,833,930,947,1127,1154,1137,1137,1632,1418,824,1976,38
2018-10-01T11:05:40Z,0,132,134,188,242,440,622,449,872,661,724,1775,38
2018-12-30T11:10:00Z,0,170,182,210,253,362,439,490,710,608,648,1616,38
2018-09-16T11:09:46Z,4.21,493,487,467,689,644,581,731,932,908,801,1516,38
2017-07-11T11:12:23Z,0,653,762,909,872,1126,1030,1024,1655,1459,973,1633,38
2019-02-06T11:20:03Z,0,271,204,205,194,290,340,285,513,469,577,1245,38
2017-09-29T11:16:02Z,0.2,262,299,300,408,630,651,597,923,817,605,1739,38
2017-05-02T11:09:37Z,4.49,481,676,713,838,976,1047,1018,1539,1317,856,1843,38
2018-10-24T11:18:39Z,0,192,238,243,314,433,404,548,708,537,618,1660,38
2017-09-06T11:01:39Z,1.89,377,541,545,658,749,891,793,1194,948,937,1837,38
2018-09-24T11:14:16Z,0,289,313,346,398,608,611,651,827,745,759,1932,38
2017-08-20T11:12:20Z,0,420,303,456,432,857,776,798,1248,1144,899,1592,38
2018-09-29T11:10:54Z,0.06,340,338,295,328,458,594,518,851,739,656,1761,38
2017-06-01T11:12:25Z,1.04,762,826,1039,1065,1158,1170,1197,1666,1457,889,1828,38
2017-10-16T11:03:13Z,0,105,151,180,226,425,417,553,881,718,511,1591,38
2017-06-11T11:10:12Z,8.13,863,900,1092,1067,1197,1146,1149,1642,1469,853,1971,38
2018-10-09T11:18:54Z,6.27,219,200,228,221,496,535,455,765,636,725,1847,38
2017-10-09T11:15:00Z,0,175,162,146,303,419,459,509,848,761,822,1504,38
2019-03-13T11:36:26Z,0.36,170,210,241,328,456,550,475,905,826,759,1610,38
2017-05-19T11:05:30Z,0.27,725,733,920,990,1359,1293,1365,1749,1557,1040,2032,38
2018-10-16T11:05:23Z,0.02,179,91,77,183,422,515,476,836,662,618,1647,38
2018-11-30T11:09:58Z,5.25,330,339,345,369,327,368,376,329,277,363,522,38
2019-01-27T11:20:03Z,1.42,295,263,232,277,230,244,282,476,421,603,1135,38
2018-10-06T11:00:30Z,9.38,284,270,187,237,539,599,555,801,773,787,1624,38
2017-05-22T11:09:12Z,0.02,754,708,825,960,1195,1149,1153,1597,1400,899,1767,38
2017-04-12T11:17:08Z,0,380,479,588,418,670,656,664,1202,1040,957,1700,38
2018-08-02T10:59:38Z,0,942,1083,1240,1476,1506,1716,1956,1942,1712,1097,2098,39
2018-08-15T11:18:26Z,0,936,1028,1166,1232,1300,1424,1524,1707,1506,906,1827,39
2018-07-31T11:14:37Z,0,982,982,1148,1354,1363,1719,1620,1773,1680,976,1954,39
2018-01-29T11:03:06Z,0,222,106,111,157,247,293,280,546,489,647,1264,39
2018-08-30T11:14:49Z,0.18,864,962,1020,1390,1424,1532,1775,1778,1596,889,1909,39
2017-12-23T11:14:45Z,0,93,68,68,95,94,117,126,259,188,362,1103,39
2018-09-01T10:59:39Z,0,941,1028,1100,1313,1421,1483,1719,1668,1571,1022,2202,39
2018-08-27T11:06:38Z,0,786,958,1074,1560,1631,1790,1938,2018,1785,966,2198,39
2018-02-21T11:12:02Z,0.79,565,635,802,1055,1332,1524,1527,1603,1458,840,1705,39
2018-01-19T11:08:40Z,0,1,1,34,93,74,149,208,381,350,537,1420,39
2019-02-13T11:10:06Z,0,454,470,545,975,1177,1171,1409,1505,1401,905,1922,39
2018-01-22T11:13:42Z,6.21,119,79,80,90,135,144,171,433,416,801,1222,39
2017-12-05T11:04:26Z,0,1,1,1,28,86,106,148,331,228,339,1204,39
2017-12-18T11:14:49Z,0.21,33,68,117,175,171,183,233,357,310,423,1023,39
2018-08-20T11:14:59Z,0,877,992,1106,1396,1425,1653,1714,1749,1655,867,2080,39
2018-06-16T11:12:45Z,0.17,1164,1266,1358,1562,1607,1840,1860,1943,1677,1111,2561,39
2018-07-26T11:16:15Z,0,857,969,1064,1168,1320,1464,1564,1714,1551,1054,1929,39
2018-08-10T11:17:43Z,2.95,1015,1086,1168,1346,1350,1583,1699,1790,1620,959,1941,39
2018-07-28T11:06:04Z,0,980,1100,1113,1478,1480,1527,1937,2007,1760,1080,1854,39
2018-08-12T10:58:40Z,2.02,839,1006,1046,1542,1528,2047,2049,2006,1716,1125,2168,39
2019-02-16T11:20:02Z,0,266,326,379,486,803,889,880,1056,995,741,1638,39
2018-07-08T11:02:15Z,0.1,1248,1204,1285,1526,1517,1796,1827,2090,1831,1183,2201,39
2018-07-23T11:05:18Z,0,971,1094,1162,1547,1484,1927,1949,1958,1700,1153,2098,39
2019-02-11T11:19:59Z,8.31,188,171,193,241,428,484,521,747,668,743,1607,39
2017-10-26T11:07:17Z,0,142,139,177,378,888,1161,1008,1103,921,961,1859,39
2018-02-18T11:05:29Z,4.18,551,599,671,840,1393,1250,1528,1639,1531,1065,1866,39
2017-04-09T11:05:29Z,0,1091,1088,1140,1180,1307,1433,1557,1631,1522,1541,1903,39
2018-01-27T11:13:22Z,7.1,169,74,82,150,224,231,283,445,398,855,1258,39
2018-08-07T10:59:12Z,1.38,1044,1184,1300,1750,1598,1886,1980,2027,1773,1030,2230,39
2018-07-03T10:59:38Z,0.06,1046,1185,1384,1599,1639,1995,2058,2169,1790,1371,2289,39
2018-07-16T11:10:23Z,1.22,1021,1172,1272,1400,1496,1698,1591,1862,1690,1062,2121,39
2018-08-25T11:16:24Z,0,913,983,1023,1280,1344,1510,1495,1597,1466,905,1957,39
2017-11-18T11:16:33Z,0,82,49,35,124,78,266,301,425,320,699,1197,39
2018-01-17T11:14:03Z,0.01,185,95,80,119,114,140,153,343,320,711,1150,39
2018-02-06T11:17:36Z,2.48,1,1,98,111,338,303,334,499,380,796,1315,39
2019-02-08T11:10:03Z,0,248,227,264,330,672,768,699,908,765,890,1786,39
2018-02-08T11:02:11Z,0.23,146,170,273,414,1026,894,1079,1084,1044,846,1632,39
2019-01-14T11:10:03Z,0,231,194,196,230,249,346,274,470,399,635,1449,39
2019-01-04T11:10:05Z,0.02,215,161,152,174,225,210,282,356,322,623,1369,39
2018-06-13T11:09:57Z,0.42,1202,1438,1668,1672,1642,1755,1925,2071,1745,1344,2429,39
2019-02-21T11:20:00Z,0,314,310,377,450,632,651,672,864,729,811,1589,39
2018-07-13T11:05:21Z,1.27,1094,1216,1339,1492,1526,1741,1817,1982,1728,1252,2099,39
2019-02-26T11:34:02Z,0,603,774,772,820,998,1101,1103,1348,1265,778,1601,39
2017-11-05T11:02:31Z,6.47,573,741,683,1338,1171,1919,1645,1473,1237,1285,1910,39
2018-06-21T11:13:49Z,0,1072,1218,1342,1402,1402,1784,1689,1891,1750,1078,2322,39
2018-07-06T11:09:18Z,3.4,1040,1170,1284,1434,1431,1605,1829,1903,1640,1017,2074,39
2018-07-18T11:03:26Z,1.3,960,1054,1191,1558,1612,1840,1958,2037,1861,1121,2027,39
2017-05-02T11:09:37Z,4.49,772,933,1024,1199,1223,1402,1463,1646,1430,1096,1902,39
2018-09-19T11:12:56Z,1.62,780,968,1100,1194,1076,1257,1315,1539,1362,704,1818,39
2019-01-02T11:19:57Z,0.06,130,148,142,162,201,186,205,282,216,526,1095,39
2019-02-08T11:10:03Z,0,221,413,227,320,441,1147,1025,1007,619,879,1745,39
2018-10-29T11:17:09Z,5.15,498,396,358,978,867,1036,988,1172,1053,809,2018,39
2018-07-11T11:11:39Z,0.01,1023,1122,1252,1394,1405,1550,1625,1853,1697,1028,2040,39
2018-06-26T11:18:03Z,0,974,1144,1260,1514,1500,1682,1737,1887,1629,1101,2131,39
2017-10-29T11:11:56Z,0,190,190,246,421,872,1150,1187,1044,885,868,1561,39
2019-01-27T11:20:03Z,1.42,262,307,302,428,648,671,757,979,866,772,1618,39
2017-07-01T11:17:46Z,0.97,873,977,1076,1225,1348,1409,1481,1715,1507,1016,1870,39
2018-12-30T11:10:00Z,0,90,99,80,129,156,241,169,309,247,601,1314,39
2019-01-09T11:10:02Z,0,118,94,125,154,203,240,248,358,261,625,1371,39
2017-10-19T11:12:35Z,4.4,326,290,258,378,729,900,896,950,776,746,1485,39
2019-03-13T11:36:26Z,0.36,702,804,959,1036,1059,1130,1180,1301,1185,857,1759,39
2019-01-12T11:19:58Z,0.91,122,134,153,197,157,144,196,362,309,554,1242,39
2019-03-10T11:26:22Z,0,816,928,1059,1121,1366,1437,1513,1545,1480,961,1903,39
2018-06-13T10:57:37Z,1.11,0,0,0,0,0,0,0,0,0,0,0,39
2018-06-23T11:05:20Z,0,1124,1272,1345,1538,1610,1742,1779,1941,1689,1197,2308,39
2017-10-06T10:59:37Z,0.01,690,680,654,814,875,1021,1151,1159,1092,741,1612,39
2017-05-22T11:09:12Z,0.02,796,819,887,1138,1271,1360,1469,1726,1496,1201,1842,39
2017-06-21T11:12:22Z,0.11,989,1068,1057,1496,1442,1610,1742,1801,1532,927,2131,39
2018-11-30T11:09:58Z,5.25,206,219,184,249,288,267,284,188,129,472,569,39
2019-01-07T11:20:01Z,0,158,175,139,209,164,230,242,457,405,554,1315,39
2017-07-31T11:12:20Z,0,1182,1226,1367,1462,1390,1658,1664,1849,1612,1019,2082,39
2017-04-12T11:17:08Z,0,919,1032,1102,1184,1125,1344,1485,1560,1409,1116,1663,39
2018-09-16T11:09:46Z,4.21,744,960,1002,1470,1435,1734,2020,1982,1692,903,1934,39
2018-10-04T11:19:20Z,0,626,670,746,796,882,1056,1173,1113,999,883,1706,39
2017-09-19T11:18:08Z,1.21,790,862,959,1089,1080,1237,1209,1268,1171,816,1726,39
2018-10-24T11:18:39Z,0,312,393,407,646,932,1118,1221,1079,882,692,1768,39
